Order_Date,Order_Priority,Ord_id
03-10-2011,CRITICAL,Ord_4086
17-12-2011,NOT SPECIFIED,Ord_4087
22-04-2009,LOW,Ord_4088
08-07-2012,MEDIUM,Ord_4089
17-03-2012,NOT SPECIFIED,Ord_4090
15-10-2011,MEDIUM,Ord_4091
11-09-2011,LOW,Ord_4092
26-01-2011,HIGH,Ord_4093
28-08-2012,HIGH,Ord_4094
23-09-2009,CRITICAL,Ord_4095
04-09-2011,NOT SPECIFIED,Ord_4096
19-01-2010,NOT SPECIFIED,Ord_4097
18-10-2012,LOW,Ord_4098
19-09-2010,HIGH,Ord_4099
20-05-2011,MEDIUM,Ord_4100
22-06-2011,MEDIUM,Ord_4101
05-06-2012,HIGH,Ord_4102
29-07-2011,CRITICAL,Ord_4103
23-03-2011,MEDIUM,Ord_4104
28-10-2011,NOT SPECIFIED,Ord_4105
02-10-2010,HIGH,Ord_4106
19-09-2009,HIGH,Ord_4107
14-11-2009,CRITICAL,Ord_4108
18-12-2011,NOT SPECIFIED,Ord_4109
16-12-2009,CRITICAL,Ord_4110
25-04-2010,MEDIUM,Ord_4111
20-05-2012,LOW,Ord_4112
27-08-2012,MEDIUM,Ord_4113
20-11-2012,HIGH,Ord_4114
14-11-2010,CRITICAL,Ord_4115
01-06-2009,NOT SPECIFIED,Ord_4116
07-06-2012,NOT SPECIFIED,Ord_4117
18-09-2012,NOT SPECIFIED,Ord_4118
21-12-2009,HIGH,Ord_4119
25-09-2009,LOW,Ord_4120
26-03-2009,CRITICAL,Ord_4121
23-04-2009,CRITICAL,Ord_4122
26-03-2012,MEDIUM,Ord_4123
20-02-2010,LOW,Ord_4124
24-10-2012,CRITICAL,Ord_4125
05-03-2009,LOW,Ord_4126
29-01-2010,CRITICAL,Ord_4127
28-08-2012,HIGH,Ord_4128
14-09-2009,MEDIUM,Ord_4129
11-12-2009,MEDIUM,Ord_4130
01-04-2012,HIGH,Ord_4131
02-09-2011,HIGH,Ord_4132
22-04-2009,MEDIUM,Ord_4133
01-05-2012,HIGH,Ord_4134
04-02-2010,MEDIUM,Ord_4135
25-09-2010,MEDIUM,Ord_4136
24-11-2010,MEDIUM,Ord_4137
30-06-2011,LOW,Ord_4138
14-02-2010,HIGH,Ord_4139
03-05-2010,HIGH,Ord_4140
03-04-2010,HIGH,Ord_4141
10-03-2009,MEDIUM,Ord_4142
09-10-2009,CRITICAL,Ord_4143
04-10-2012,CRITICAL,Ord_4144
26-10-2012,CRITICAL,Ord_4145
06-01-2009,CRITICAL,Ord_4146
20-04-2011,MEDIUM,Ord_4147
06-01-2009,NOT SPECIFIED,Ord_4148
25-05-2012,CRITICAL,Ord_4149
04-02-2010,CRITICAL,Ord_4150
29-01-2009,CRITICAL,Ord_4151
01-10-2012,MEDIUM,Ord_4152
26-08-2012,HIGH,Ord_4153
05-02-2011,HIGH,Ord_4154
02-03-2009,NOT SPECIFIED,Ord_4155
26-11-2011,LOW,Ord_4156
19-04-2011,NOT SPECIFIED,Ord_4157
26-08-2009,CRITICAL,Ord_4158
19-09-2011,CRITICAL,Ord_4159
29-10-2009,MEDIUM,Ord_4160
20-10-2010,MEDIUM,Ord_4161
11-05-2009,LOW,Ord_4162
04-06-2012,NOT SPECIFIED,Ord_4163
24-04-2009,LOW,Ord_4164
07-04-2012,LOW,Ord_4165
10-07-2009,HIGH,Ord_4166
26-03-2010,LOW,Ord_4167
26-02-2010,MEDIUM,Ord_4168
08-02-2012,MEDIUM,Ord_4169
12-11-2009,CRITICAL,Ord_4170
10-08-2012,MEDIUM,Ord_4171
12-05-2010,LOW,Ord_4172
23-09-2010,NOT SPECIFIED,Ord_4173
08-02-2010,CRITICAL,Ord_4174
26-03-2009,NOT SPECIFIED,Ord_4175
01-08-2012,HIGH,Ord_4176
12-05-2011,NOT SPECIFIED,Ord_4177
26-12-2009,LOW,Ord_4178
02-05-2011,LOW,Ord_4179
10-02-2012,NOT SPECIFIED,Ord_4180
31-08-2011,CRITICAL,Ord_4181
07-12-2009,LOW,Ord_4182
27-05-2010,CRITICAL,Ord_4183
02-07-2012,NOT SPECIFIED,Ord_4184
13-06-2009,HIGH,Ord_4185
08-03-2009,CRITICAL,Ord_4186
06-06-2012,MEDIUM,Ord_4187
29-10-2011,LOW,Ord_4188
16-12-2012,HIGH,Ord_4189
02-07-2011,NOT SPECIFIED,Ord_4190
09-08-2009,LOW,Ord_4191
26-11-2012,NOT SPECIFIED,Ord_4192
17-11-2010,LOW,Ord_4193
06-01-2009,LOW,Ord_4194
23-09-2010,NOT SPECIFIED,Ord_4195
25-12-2010,MEDIUM,Ord_4196
20-06-2012,HIGH,Ord_4197
27-07-2012,LOW,Ord_4198
30-01-2012,CRITICAL,Ord_4199
28-09-2011,LOW,Ord_4200
26-12-2010,LOW,Ord_4201
21-12-2010,LOW,Ord_4202
22-06-2011,NOT SPECIFIED,Ord_4203
01-09-2009,NOT SPECIFIED,Ord_4204
28-07-2011,MEDIUM,Ord_4205
30-12-2012,NOT SPECIFIED,Ord_4206
09-03-2010,MEDIUM,Ord_4207
24-02-2010,HIGH,Ord_4208
18-10-2012,MEDIUM,Ord_4209
04-05-2012,MEDIUM,Ord_4210
04-05-2009,MEDIUM,Ord_4211
12-09-2012,NOT SPECIFIED,Ord_4212
10-09-2010,HIGH,Ord_4213
07-06-2009,LOW,Ord_4214
06-09-2011,LOW,Ord_4215
20-10-2009,MEDIUM,Ord_4216
18-12-2011,HIGH,Ord_4217
14-08-2012,HIGH,Ord_4218
13-04-2012,HIGH,Ord_4219
02-05-2010,HIGH,Ord_4220
06-05-2009,HIGH,Ord_4221
19-10-2009,LOW,Ord_4222
18-10-2010,LOW,Ord_4223
15-09-2012,NOT SPECIFIED,Ord_4224
08-05-2009,LOW,Ord_4225
30-06-2009,NOT SPECIFIED,Ord_4226
06-08-2009,HIGH,Ord_4227
01-06-2011,MEDIUM,Ord_4228
17-06-2010,NOT SPECIFIED,Ord_4229
15-09-2012,HIGH,Ord_4230
20-06-2010,HIGH,Ord_4231
21-10-2009,LOW,Ord_4232
15-04-2009,CRITICAL,Ord_4233
12-09-2011,MEDIUM,Ord_4234
25-04-2011,NOT SPECIFIED,Ord_4235
18-06-2012,CRITICAL,Ord_4236
28-01-2010,MEDIUM,Ord_4237
25-03-2009,CRITICAL,Ord_4238
21-08-2011,MEDIUM,Ord_4239
31-07-2012,CRITICAL,Ord_4240
20-08-2012,CRITICAL,Ord_4241
07-04-2009,LOW,Ord_4242
14-05-2009,LOW,Ord_4243
28-01-2009,LOW,Ord_4244
17-02-2011,HIGH,Ord_4245
25-11-2009,LOW,Ord_4246
17-07-2009,MEDIUM,Ord_4247
11-09-2009,CRITICAL,Ord_4248
18-02-2012,NOT SPECIFIED,Ord_4249
08-07-2012,HIGH,Ord_4250
30-08-2012,HIGH,Ord_4251
11-04-2010,LOW,Ord_4252
15-01-2012,MEDIUM,Ord_4253
29-10-2012,NOT SPECIFIED,Ord_4254
17-07-2009,NOT SPECIFIED,Ord_4255
27-10-2012,NOT SPECIFIED,Ord_4256
28-06-2009,LOW,Ord_4257
10-08-2010,HIGH,Ord_4258
15-03-2012,NOT SPECIFIED,Ord_4259
24-05-2010,CRITICAL,Ord_4260
24-11-2009,CRITICAL,Ord_4261
12-08-2012,MEDIUM,Ord_4262
02-09-2012,CRITICAL,Ord_4263
15-04-2012,MEDIUM,Ord_4264
06-12-2011,HIGH,Ord_4265
09-10-2010,LOW,Ord_4266
08-10-2009,NOT SPECIFIED,Ord_4267
26-09-2010,NOT SPECIFIED,Ord_4268
09-10-2011,LOW,Ord_4269
03-07-2010,CRITICAL,Ord_4270
18-06-2010,LOW,Ord_4271
08-08-2011,LOW,Ord_4272
18-03-2009,MEDIUM,Ord_4273
23-06-2011,CRITICAL,Ord_4274
14-08-2012,MEDIUM,Ord_4275
05-08-2009,NOT SPECIFIED,Ord_4276
22-05-2009,CRITICAL,Ord_4277
04-09-2010,HIGH,Ord_4278
26-05-2012,HIGH,Ord_4279
07-07-2011,NOT SPECIFIED,Ord_4280
08-06-2010,LOW,Ord_4281
25-05-2009,HIGH,Ord_4282
25-12-2012,NOT SPECIFIED,Ord_4283
26-08-2012,HIGH,Ord_4284
25-06-2011,HIGH,Ord_4285
19-12-2010,LOW,Ord_4286
09-09-2011,NOT SPECIFIED,Ord_4287
19-11-2012,HIGH,Ord_4288
05-02-2009,MEDIUM,Ord_4289
01-11-2012,CRITICAL,Ord_4290
29-05-2010,HIGH,Ord_4291
05-12-2009,LOW,Ord_4292
18-11-2011,NOT SPECIFIED,Ord_4293
19-01-2011,NOT SPECIFIED,Ord_4294
31-12-2011,MEDIUM,Ord_4295
25-07-2011,MEDIUM,Ord_4296
13-11-2010,NOT SPECIFIED,Ord_4297
12-08-2012,LOW,Ord_4298
10-06-2012,HIGH,Ord_4299
05-02-2012,LOW,Ord_4300
26-03-2012,CRITICAL,Ord_4301
18-02-2012,CRITICAL,Ord_4302
07-11-2011,CRITICAL,Ord_4303
18-04-2012,CRITICAL,Ord_4304
25-05-2011,MEDIUM,Ord_4305
02-01-2012,CRITICAL,Ord_4306
03-10-2010,LOW,Ord_4307
18-03-2010,NOT SPECIFIED,Ord_4308
24-05-2010,HIGH,Ord_4309
12-10-2009,LOW,Ord_4310
31-03-2012,HIGH,Ord_4311
28-06-2011,CRITICAL,Ord_4312
04-06-2009,HIGH,Ord_4313
12-02-2009,MEDIUM,Ord_4314
21-04-2011,NOT SPECIFIED,Ord_4315
04-07-2010,HIGH,Ord_4316
17-05-2012,NOT SPECIFIED,Ord_4317
18-03-2009,CRITICAL,Ord_4318
10-08-2012,LOW,Ord_4319
30-03-2012,LOW,Ord_4320
07-05-2011,CRITICAL,Ord_4321
26-11-2010,MEDIUM,Ord_4322
02-11-2011,CRITICAL,Ord_4323
06-02-2011,LOW,Ord_4324
29-11-2010,MEDIUM,Ord_4325
23-07-2010,LOW,Ord_4326
07-04-2010,LOW,Ord_4327
12-11-2012,CRITICAL,Ord_4328
25-05-2009,NOT SPECIFIED,Ord_4329
27-01-2011,MEDIUM,Ord_4330
19-08-2010,LOW,Ord_4331
27-12-2010,MEDIUM,Ord_4332
17-06-2009,NOT SPECIFIED,Ord_4333
16-05-2009,HIGH,Ord_4334
30-12-2010,LOW,Ord_4335
05-02-2009,MEDIUM,Ord_4336
20-08-2011,MEDIUM,Ord_4337
14-11-2011,LOW,Ord_4338
01-10-2012,HIGH,Ord_4339
20-06-2012,MEDIUM,Ord_4340
12-09-2011,MEDIUM,Ord_4341
07-02-2011,NOT SPECIFIED,Ord_4342
30-10-2010,NOT SPECIFIED,Ord_4343
12-04-2012,HIGH,Ord_4344
03-09-2010,CRITICAL,Ord_4345
03-09-2011,LOW,Ord_4346
29-05-2010,LOW,Ord_4347
10-09-2011,NOT SPECIFIED,Ord_4348
14-08-2012,HIGH,Ord_4349
24-05-2010,LOW,Ord_4350
22-09-2011,MEDIUM,Ord_4351
20-05-2009,NOT SPECIFIED,Ord_4352
17-04-2009,CRITICAL,Ord_4353
04-05-2009,HIGH,Ord_4354
02-03-2010,MEDIUM,Ord_4355
07-11-2011,MEDIUM,Ord_4356
20-11-2009,MEDIUM,Ord_4357
14-07-2009,LOW,Ord_4358
14-07-2011,LOW,Ord_4359
18-11-2012,LOW,Ord_4360
21-12-2011,NOT SPECIFIED,Ord_4361
15-03-2011,LOW,Ord_4362
05-05-2010,MEDIUM,Ord_4363
05-07-2009,LOW,Ord_4364
21-02-2011,LOW,Ord_4365
16-03-2011,NOT SPECIFIED,Ord_4366
11-01-2011,CRITICAL,Ord_4367
03-03-2012,CRITICAL,Ord_4368
16-07-2011,CRITICAL,Ord_4369
03-09-2012,NOT SPECIFIED,Ord_4370
28-12-2012,NOT SPECIFIED,Ord_4371
07-04-2012,HIGH,Ord_4372
13-12-2012,CRITICAL,Ord_4373
27-01-2012,HIGH,Ord_4374
05-08-2009,MEDIUM,Ord_4375
16-11-2009,CRITICAL,Ord_4376
28-03-2010,NOT SPECIFIED,Ord_4377
01-03-2011,NOT SPECIFIED,Ord_4378
20-07-2012,LOW,Ord_4379
10-04-2010,LOW,Ord_4380
06-09-2010,NOT SPECIFIED,Ord_4381
15-09-2011,MEDIUM,Ord_4382
17-06-2009,LOW,Ord_4383
14-10-2011,MEDIUM,Ord_4384
07-04-2010,CRITICAL,Ord_4385
08-09-2011,LOW,Ord_4386
17-07-2010,HIGH,Ord_4387
21-01-2011,LOW,Ord_4388
21-05-2011,CRITICAL,Ord_4389
24-05-2012,CRITICAL,Ord_4390
26-09-2010,LOW,Ord_4391
04-08-2011,NOT SPECIFIED,Ord_4392
25-05-2009,MEDIUM,Ord_4393
19-01-2012,HIGH,Ord_4394
08-01-2012,MEDIUM,Ord_4395
25-01-2009,CRITICAL,Ord_4396
10-03-2012,NOT SPECIFIED,Ord_4397
20-04-2011,LOW,Ord_4398
08-01-2011,LOW,Ord_4399
19-11-2010,HIGH,Ord_4400
04-03-2010,MEDIUM,Ord_4401
03-06-2009,HIGH,Ord_4402
14-01-2009,CRITICAL,Ord_4403
09-01-2009,HIGH,Ord_4404
20-11-2010,LOW,Ord_4405
02-02-2012,LOW,Ord_4406
20-08-2011,LOW,Ord_4407
19-05-2009,MEDIUM,Ord_4408
12-06-2009,HIGH,Ord_4409
11-11-2010,HIGH,Ord_4410
24-07-2009,NOT SPECIFIED,Ord_4411
09-12-2011,MEDIUM,Ord_4412
29-08-2010,MEDIUM,Ord_4413
06-12-2011,LOW,Ord_4414
22-01-2011,CRITICAL,Ord_4415
07-09-2009,NOT SPECIFIED,Ord_4416
12-02-2010,LOW,Ord_4417
16-11-2010,MEDIUM,Ord_4418
01-05-2009,LOW,Ord_4419
07-04-2009,MEDIUM,Ord_4420
07-07-2009,LOW,Ord_4421
11-10-2011,LOW,Ord_4422
25-12-2012,HIGH,Ord_4423
11-11-2009,NOT SPECIFIED,Ord_4424
29-09-2010,CRITICAL,Ord_4425
27-08-2009,LOW,Ord_4426
12-05-2011,LOW,Ord_4427
13-08-2012,MEDIUM,Ord_4428
07-09-2010,HIGH,Ord_4429
20-03-2009,LOW,Ord_4430
09-04-2009,MEDIUM,Ord_4431
04-09-2009,MEDIUM,Ord_4432
04-07-2010,LOW,Ord_4433
04-08-2009,CRITICAL,Ord_4434
03-06-2009,NOT SPECIFIED,Ord_4435
21-09-2010,CRITICAL,Ord_4436
27-09-2009,NOT SPECIFIED,Ord_4437
16-06-2010,HIGH,Ord_4438
06-02-2011,MEDIUM,Ord_4439
10-12-2011,LOW,Ord_4440
20-02-2011,HIGH,Ord_4441
21-12-2010,LOW,Ord_4442
20-11-2009,CRITICAL,Ord_4443
07-01-2010,LOW,Ord_4444
24-11-2011,HIGH,Ord_4445
25-06-2010,MEDIUM,Ord_4446
26-07-2010,NOT SPECIFIED,Ord_4447
11-02-2012,MEDIUM,Ord_4448
16-05-2009,HIGH,Ord_4449
13-05-2009,HIGH,Ord_4450
18-08-2009,MEDIUM,Ord_4451
10-04-2011,CRITICAL,Ord_4452
02-12-2012,NOT SPECIFIED,Ord_4453
13-01-2009,LOW,Ord_4454
24-02-2012,CRITICAL,Ord_4455
23-01-2010,LOW,Ord_4456
06-03-2012,HIGH,Ord_4457
17-05-2010,NOT SPECIFIED,Ord_4458
01-08-2009,CRITICAL,Ord_4459
15-02-2011,NOT SPECIFIED,Ord_4460
16-10-2012,LOW,Ord_4461
11-05-2012,NOT SPECIFIED,Ord_4462
26-09-2010,LOW,Ord_4463
26-10-2010,MEDIUM,Ord_4464
03-11-2009,LOW,Ord_4465
17-12-2009,NOT SPECIFIED,Ord_4466
09-07-2010,HIGH,Ord_4467
04-11-2010,LOW,Ord_4468
23-03-2012,CRITICAL,Ord_4469
02-10-2009,NOT SPECIFIED,Ord_4470
13-12-2009,NOT SPECIFIED,Ord_4471
02-08-2011,CRITICAL,Ord_4472
18-02-2011,LOW,Ord_4473
10-05-2010,HIGH,Ord_4474
02-03-2011,NOT SPECIFIED,Ord_4475
06-10-2012,HIGH,Ord_4476
12-12-2010,HIGH,Ord_4477
18-12-2010,NOT SPECIFIED,Ord_4478
11-02-2012,NOT SPECIFIED,Ord_4479
30-10-2012,CRITICAL,Ord_4480
31-08-2010,LOW,Ord_4481
08-10-2010,NOT SPECIFIED,Ord_4482
15-03-2012,NOT SPECIFIED,Ord_4483
04-02-2009,LOW,Ord_4484
29-04-2009,HIGH,Ord_4485
27-10-2012,CRITICAL,Ord_4486
21-05-2012,CRITICAL,Ord_4487
20-09-2012,MEDIUM,Ord_4488
10-01-2012,LOW,Ord_4489
24-04-2009,NOT SPECIFIED,Ord_4490
29-08-2009,LOW,Ord_4491
21-05-2012,LOW,Ord_4492
31-12-2010,NOT SPECIFIED,Ord_4493
11-02-2009,HIGH,Ord_4494
25-02-2009,LOW,Ord_4495
15-09-2009,HIGH,Ord_4496
19-12-2011,HIGH,Ord_4497
26-07-2011,LOW,Ord_4498
28-01-2009,HIGH,Ord_4499
04-11-2012,HIGH,Ord_4500
29-09-2011,HIGH,Ord_4501
10-04-2010,HIGH,Ord_4502
18-03-2009,NOT SPECIFIED,Ord_4503
24-08-2009,NOT SPECIFIED,Ord_4504
13-11-2010,CRITICAL,Ord_4505
14-01-2010,CRITICAL,Ord_4506
30-12-2010,NOT SPECIFIED,Ord_4507
25-03-2010,NOT SPECIFIED,Ord_4508
19-08-2012,LOW,Ord_4509
17-05-2010,LOW,Ord_4510
26-07-2010,LOW,Ord_4511
03-07-2010,CRITICAL,Ord_4512
07-12-2012,CRITICAL,Ord_4513
10-04-2009,HIGH,Ord_4514
14-08-2010,MEDIUM,Ord_4515
12-07-2009,HIGH,Ord_4516
30-10-2011,MEDIUM,Ord_4517
27-03-2012,MEDIUM,Ord_4518
07-06-2011,LOW,Ord_4519
14-11-2012,HIGH,Ord_4520
16-05-2009,CRITICAL,Ord_4521
07-06-2011,HIGH,Ord_4522
20-02-2011,CRITICAL,Ord_4523
09-07-2010,MEDIUM,Ord_4524
02-02-2011,NOT SPECIFIED,Ord_4525
30-01-2011,NOT SPECIFIED,Ord_4526
09-11-2012,NOT SPECIFIED,Ord_4527
10-12-2011,HIGH,Ord_4528
28-03-2010,MEDIUM,Ord_4529
17-02-2009,CRITICAL,Ord_4530
27-05-2009,CRITICAL,Ord_4531
03-03-2011,CRITICAL,Ord_4532
21-07-2012,NOT SPECIFIED,Ord_4533
28-03-2012,LOW,Ord_4534
28-04-2012,MEDIUM,Ord_4535
07-12-2012,LOW,Ord_4536
10-12-2011,NOT SPECIFIED,Ord_4537
30-04-2011,MEDIUM,Ord_4538
16-10-2010,LOW,Ord_4539
25-06-2010,CRITICAL,Ord_4540
13-01-2012,CRITICAL,Ord_4541
26-04-2009,MEDIUM,Ord_4542
15-09-2010,LOW,Ord_4543
05-07-2011,HIGH,Ord_4544
31-03-2010,NOT SPECIFIED,Ord_4545
02-07-2012,CRITICAL,Ord_4546
18-04-2011,HIGH,Ord_4547
26-12-2010,LOW,Ord_4548
19-11-2010,NOT SPECIFIED,Ord_4549
27-10-2012,MEDIUM,Ord_4550
06-01-2009,HIGH,Ord_4551
11-12-2012,HIGH,Ord_4552
05-05-2011,NOT SPECIFIED,Ord_4553
30-08-2009,NOT SPECIFIED,Ord_4554
06-11-2010,NOT SPECIFIED,Ord_4555
25-07-2010,CRITICAL,Ord_4556
13-07-2009,LOW,Ord_4557
07-02-2009,LOW,Ord_4558
12-07-2009,NOT SPECIFIED,Ord_4559
14-03-2011,HIGH,Ord_4560
18-01-2010,NOT SPECIFIED,Ord_4561
05-03-2012,LOW,Ord_4562
16-12-2009,MEDIUM,Ord_4563
18-12-2011,NOT SPECIFIED,Ord_4564
25-05-2009,LOW,Ord_4565
02-10-2012,NOT SPECIFIED,Ord_4566
01-09-2012,NOT SPECIFIED,Ord_4567
08-06-2010,LOW,Ord_4568
22-06-2012,MEDIUM,Ord_4569
14-09-2012,CRITICAL,Ord_4570
25-11-2012,NOT SPECIFIED,Ord_4571
12-06-2012,NOT SPECIFIED,Ord_4572
28-11-2011,CRITICAL,Ord_4573
11-12-2011,HIGH,Ord_4574
01-11-2010,CRITICAL,Ord_4575
29-09-2009,HIGH,Ord_4576
07-04-2010,MEDIUM,Ord_4577
20-05-2011,NOT SPECIFIED,Ord_4578
11-09-2011,NOT SPECIFIED,Ord_4579
01-02-2010,NOT SPECIFIED,Ord_4580
10-03-2011,CRITICAL,Ord_4581
04-03-2010,LOW,Ord_4582
19-09-2011,HIGH,Ord_4583
03-08-2010,CRITICAL,Ord_4584
20-09-2010,LOW,Ord_4585
08-04-2010,NOT SPECIFIED,Ord_4586
26-01-2012,MEDIUM,Ord_4587
19-12-2012,CRITICAL,Ord_4588
27-03-2009,LOW,Ord_4589
29-06-2012,NOT SPECIFIED,Ord_4590
12-01-2012,HIGH,Ord_4591
27-04-2010,NOT SPECIFIED,Ord_4592
03-10-2011,CRITICAL,Ord_4593
31-03-2011,HIGH,Ord_4594
24-09-2010,MEDIUM,Ord_4595
09-07-2009,CRITICAL,Ord_4596
16-01-2012,MEDIUM,Ord_4597
29-05-2012,HIGH,Ord_4598
10-04-2009,MEDIUM,Ord_4599
27-12-2012,MEDIUM,Ord_4600
29-03-2012,CRITICAL,Ord_4601
08-05-2009,NOT SPECIFIED,Ord_4602
01-05-2011,MEDIUM,Ord_4603
21-06-2010,HIGH,Ord_4604
07-07-2010,CRITICAL,Ord_4605
24-09-2011,LOW,Ord_4606
27-06-2011,MEDIUM,Ord_4607
26-06-2011,LOW,Ord_4608
05-06-2010,CRITICAL,Ord_4609
17-09-2009,LOW,Ord_4610
05-05-2010,NOT SPECIFIED,Ord_4611
02-07-2011,CRITICAL,Ord_4612
05-11-2009,MEDIUM,Ord_4613
09-01-2010,LOW,Ord_4614
15-02-2009,NOT SPECIFIED,Ord_4615
12-11-2011,CRITICAL,Ord_4616
19-06-2012,MEDIUM,Ord_4617
11-05-2009,HIGH,Ord_4618
02-08-2012,LOW,Ord_4619
18-08-2011,HIGH,Ord_4620
07-05-2009,HIGH,Ord_4621
02-09-2012,NOT SPECIFIED,Ord_4622
07-01-2009,LOW,Ord_4623
18-10-2012,NOT SPECIFIED,Ord_4624
11-02-2011,HIGH,Ord_4625
28-03-2012,NOT SPECIFIED,Ord_4626
28-09-2012,MEDIUM,Ord_4627
16-12-2010,MEDIUM,Ord_4628
02-08-2010,NOT SPECIFIED,Ord_4629
06-04-2009,MEDIUM,Ord_4630
10-11-2011,CRITICAL,Ord_4631
17-01-2011,MEDIUM,Ord_4632
27-03-2012,HIGH,Ord_4633
17-11-2012,NOT SPECIFIED,Ord_4634
03-03-2012,NOT SPECIFIED,Ord_4635
19-12-2009,NOT SPECIFIED,Ord_4636
04-07-2009,HIGH,Ord_4637
22-11-2012,LOW,Ord_4638
25-12-2011,MEDIUM,Ord_4639
30-06-2009,HIGH,Ord_4640
01-06-2012,LOW,Ord_4641
26-02-2010,MEDIUM,Ord_4642
05-09-2009,HIGH,Ord_4643
14-01-2010,HIGH,Ord_4644
03-06-2011,LOW,Ord_4645
02-01-2009,LOW,Ord_4646
22-02-2010,CRITICAL,Ord_4647
08-01-2010,LOW,Ord_4648
16-08-2009,NOT SPECIFIED,Ord_4649
05-11-2010,NOT SPECIFIED,Ord_4650
02-12-2010,MEDIUM,Ord_4651
01-12-2009,MEDIUM,Ord_4652
28-05-2010,NOT SPECIFIED,Ord_4653
29-04-2010,MEDIUM,Ord_4654
06-09-2009,NOT SPECIFIED,Ord_4655
05-06-2011,NOT SPECIFIED,Ord_4656
26-10-2011,CRITICAL,Ord_4657
24-06-2009,HIGH,Ord_4658
12-07-2011,LOW,Ord_4659
17-12-2011,NOT SPECIFIED,Ord_4660
19-10-2009,HIGH,Ord_4661
30-09-2012,MEDIUM,Ord_4662
02-09-2012,LOW,Ord_4663
01-01-2010,MEDIUM,Ord_4664
04-04-2010,NOT SPECIFIED,Ord_4665
29-08-2010,LOW,Ord_4666
20-04-2010,LOW,Ord_4667
10-01-2011,HIGH,Ord_4668
27-12-2009,NOT SPECIFIED,Ord_4669
02-05-2009,MEDIUM,Ord_4670
24-05-2009,MEDIUM,Ord_4671
03-09-2011,HIGH,Ord_4672
16-04-2011,MEDIUM,Ord_4673
17-12-2011,CRITICAL,Ord_4674
22-09-2009,HIGH,Ord_4675
03-05-2011,HIGH,Ord_4676
20-09-2010,HIGH,Ord_4677
21-07-2012,NOT SPECIFIED,Ord_4678
28-02-2009,LOW,Ord_4679
14-09-2012,MEDIUM,Ord_4680
20-10-2011,CRITICAL,Ord_4681
02-11-2009,NOT SPECIFIED,Ord_4682
14-08-2009,CRITICAL,Ord_4683
14-10-2010,HIGH,Ord_4684
12-08-2010,MEDIUM,Ord_4685
11-01-2010,CRITICAL,Ord_4686
24-05-2010,LOW,Ord_4687
06-10-2011,MEDIUM,Ord_4688
09-10-2012,CRITICAL,Ord_4689
14-04-2012,CRITICAL,Ord_4690
13-05-2010,LOW,Ord_4691
12-05-2011,CRITICAL,Ord_4692
03-01-2012,MEDIUM,Ord_4693
27-08-2012,MEDIUM,Ord_4694
09-01-2011,MEDIUM,Ord_4695
13-06-2012,NOT SPECIFIED,Ord_4696
31-10-2010,HIGH,Ord_4697
26-02-2009,HIGH,Ord_4698
16-09-2009,NOT SPECIFIED,Ord_4699
17-11-2011,LOW,Ord_4700
02-01-2009,CRITICAL,Ord_4701
12-03-2012,MEDIUM,Ord_4702
06-01-2010,HIGH,Ord_4703
23-03-2012,HIGH,Ord_4704
07-08-2012,MEDIUM,Ord_4705
23-04-2009,MEDIUM,Ord_4706
22-01-2012,MEDIUM,Ord_4707
03-06-2012,MEDIUM,Ord_4708
11-09-2009,MEDIUM,Ord_4709
09-04-2009,CRITICAL,Ord_4710
10-04-2010,LOW,Ord_4711
26-07-2010,HIGH,Ord_4712
20-04-2012,MEDIUM,Ord_4713
30-04-2009,CRITICAL,Ord_4714
12-04-2010,CRITICAL,Ord_4715
02-08-2009,NOT SPECIFIED,Ord_4716
10-04-2010,MEDIUM,Ord_4717
09-06-2012,NOT SPECIFIED,Ord_4718
12-06-2011,LOW,Ord_4719
21-07-2010,LOW,Ord_4720
08-11-2009,CRITICAL,Ord_4721
26-03-2009,NOT SPECIFIED,Ord_4722
07-06-2009,CRITICAL,Ord_4723
11-03-2012,NOT SPECIFIED,Ord_4724
29-12-2011,CRITICAL,Ord_4725
24-06-2012,CRITICAL,Ord_4726
03-07-2010,CRITICAL,Ord_4727
19-02-2009,HIGH,Ord_4728
28-12-2009,CRITICAL,Ord_4729
03-06-2009,LOW,Ord_4730
23-10-2012,HIGH,Ord_4731
22-05-2011,MEDIUM,Ord_4732
27-07-2010,CRITICAL,Ord_4733
01-09-2010,LOW,Ord_4734
12-06-2009,CRITICAL,Ord_4735
28-08-2009,MEDIUM,Ord_4736
11-01-2012,CRITICAL,Ord_4737
15-08-2009,HIGH,Ord_4738
11-10-2010,MEDIUM,Ord_4739
16-12-2009,CRITICAL,Ord_4740
22-07-2011,MEDIUM,Ord_4741
09-04-2012,CRITICAL,Ord_4742
26-05-2010,HIGH,Ord_4743
04-03-2012,MEDIUM,Ord_4744
15-12-2012,NOT SPECIFIED,Ord_4745
11-10-2009,LOW,Ord_4746
03-08-2011,NOT SPECIFIED,Ord_4747
05-12-2011,HIGH,Ord_4748
26-12-2012,HIGH,Ord_4749
28-08-2011,HIGH,Ord_4750
05-05-2010,HIGH,Ord_4751
14-02-2009,CRITICAL,Ord_4752
07-01-2010,LOW,Ord_4753
07-03-2011,LOW,Ord_4754
22-01-2010,HIGH,Ord_4755
16-04-2009,NOT SPECIFIED,Ord_4756
25-10-2009,CRITICAL,Ord_4757
